word	nodeType	synsetCount	unit
stupid	ADJ	3	EP23-LoversLane
I	PRON	0	EP23-LoversLane
was?don't	VERB	0	EP23-LoversLane
ask	VERB	7	EP23-LoversLane
me	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
give	VERB	44	EP23-LoversLane
me	PRON	0	EP23-LoversLane
Wayne?I	VERB	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
My	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
you	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
drop	VERB	23	EP23-LoversLane
me	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
have	VERB	19	EP23-LoversLane
change	VERB	10	EP23-LoversLane
meet	VERB	13	EP23-LoversLane
It	PRON	0	EP23-LoversLane
good	ADJ	21	EP23-LoversLane
we	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
drive	VERB	22	EP23-LoversLane
we	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
What	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
talk	VERB	6	EP23-LoversLane
wayne?take	VERB	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
Wouldn't	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
like	VERB	5	EP23-LoversLane
I	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
love	VERB	4	EP23-LoversLane
that	PRON	0	EP23-LoversLane
That	PRON	0	EP23-LoversLane
crazy	ADJ	5	EP23-LoversLane
it	PRON	0	EP23-LoversLane
hop	ADJ	0	EP23-LoversLane
want	VERB	5	EP23-LoversLane
good	ADJ	21	EP23-LoversLane
you	PRON	0	EP23-LoversLane
bring	VERB	11	EP23-LoversLane
him	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
come	VERB	21	EP23-LoversLane
I	PRON	0	EP23-LoversLane
let	VERB	6	EP23-LoversLane
free	ADJ	9	EP23-LoversLane
you	PRON	0	EP23-LoversLane
homely	ADJ	4	EP23-LoversLane
all	PRON	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
excitie	VERB	0	EP23-LoversLane
he	PRON	0	EP23-LoversLane
see	VERB	24	EP23-LoversLane
he	PRON	0	EP23-LoversLane
do	VERB	13	EP23-LoversLane
her	PRON	0	EP23-LoversLane
what	PRON	0	EP23-LoversLane
he	PRON	0	EP23-LoversLane
do	VERB	13	EP23-LoversLane
He	PRON	0	EP23-LoversLane
try	VERB	9	EP23-LoversLane
She	PRON	0	EP23-LoversLane
call	VERB	28	EP23-LoversLane
him	PRON	0	EP23-LoversLane
run	VERB	41	EP23-LoversLane
say	VERB	11	EP23-LoversLane
she	PRON	0	EP23-LoversLane
tell	VERB	8	EP23-LoversLane
that	PRON	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
him	PRON	0	EP23-LoversLane
mad	ADJ	4	EP23-LoversLane
I	PRON	0	EP23-LoversLane
see	VERB	24	EP23-LoversLane
what	PRON	0	EP23-LoversLane
he	PRON	0	EP23-LoversLane
say	VERB	11	EP23-LoversLane
any	PRON	0	EP23-LoversLane
more	ADJ	2	EP23-LoversLane
me	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
wanna	VERB	0	EP23-LoversLane
talk	VERB	6	EP23-LoversLane
remember	VERB	8	EP23-LoversLane
fat	ADJ	5	EP23-LoversLane
think	VERB	13	EP23-LoversLane
he	PRON	0	EP23-LoversLane
see	VERB	24	EP23-LoversLane
think	VERB	13	EP23-LoversLane
it	PRON	0	EP23-LoversLane
pop	VERB	13	EP23-LoversLane
you	PRON	0	EP23-LoversLane
think	VERB	13	EP23-LoversLane
they	PRON	0	EP23-LoversLane
target	VERB	1	EP23-LoversLane
bring	VERB	11	EP23-LoversLane
her	PRON	0	EP23-LoversLane
try	VERB	9	EP23-LoversLane
grope	VERB	3	EP23-LoversLane
her	PRON	0	EP23-LoversLane
she	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
it	PRON	0	EP23-LoversLane
sass	VERB	1	EP23-LoversLane
him	PRON	0	EP23-LoversLane
good	ADJ	21	EP23-LoversLane
say	VERB	11	EP23-LoversLane
she	PRON	0	EP23-LoversLane
rat	VERB	6	EP23-LoversLane
him	PRON	0	EP23-LoversLane
he	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
drive	VERB	22	EP23-LoversLane
find	VERB	16	EP23-LoversLane
He	PRON	0	EP23-LoversLane
leave	VERB	14	EP23-LoversLane
He	PRON	0	EP23-LoversLane
do	VERB	13	EP23-LoversLane
You	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
sorry	ADJ	4	EP23-LoversLane
the	PRON	0	EP23-LoversLane
That	PRON	0	EP23-LoversLane
okay	ADJ	1	EP23-LoversLane
i've	ADJ	0	EP23-LoversLane
make	VERB	49	EP23-LoversLane
my	PRON	0	EP23-LoversLane
your	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
say	VERB	11	EP23-LoversLane
it	PRON	0	EP23-LoversLane
okay	ADJ	1	EP23-LoversLane
I	PRON	0	EP23-LoversLane
know	VERB	11	EP23-LoversLane
what	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
do	VERB	13	EP23-LoversLane
cause	VERB	2	EP23-LoversLane
she	PRON	0	EP23-LoversLane
sweet	ADJ	10	EP23-LoversLane
you	PRON	0	EP23-LoversLane
remember	VERB	8	EP23-LoversLane
she	PRON	0	EP23-LoversLane
mix	VERB	6	EP23-LoversLane
old	ADJ	8	EP23-LoversLane
talk	VERB	6	EP23-LoversLane
old	ADJ	8	EP23-LoversLane
I'm	PRON	0	EP23-LoversLane
say	VERB	11	EP23-LoversLane
she	PRON	0	EP23-LoversLane
live	VERB	7	EP23-LoversLane
you	PRON	0	EP23-LoversLane
have	VERB	19	EP23-LoversLane
you	PRON	0	EP23-LoversLane
talk	VERB	6	EP23-LoversLane
you	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
dream	VERB	2	EP23-LoversLane
it	PRON	0	EP23-LoversLane
she	PRON	0	EP23-LoversLane
good	ADJ	21	EP23-LoversLane
that	PRON	0	EP23-LoversLane
come	VERB	21	EP23-LoversLane
my	PRON	0	EP23-LoversLane
nothing	PRON	0	EP23-LoversLane
that	PRON	0	EP23-LoversLane
good	ADJ	21	EP23-LoversLane
possible	ADJ	2	EP23-LoversLane
let	VERB	6	EP23-LoversLane
's	PRON	0	EP23-LoversLane
say	VERB	11	EP23-LoversLane
that	PRON	0	EP23-LoversLane
true	ADJ	12	EP23-LoversLane
you	PRON	0	EP23-LoversLane
She	PRON	0	EP23-LoversLane
her	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
someplace	ADJ	0	EP23-LoversLane
I'm	PRON	0	EP23-LoversLane
sorry	ADJ	4	EP23-LoversLane
me	PRON	0	EP23-LoversLane
What	PRON	0	EP23-LoversLane
happen	VERB	5	EP23-LoversLane
he	PRON	0	EP23-LoversLane
leave	VERB	14	EP23-LoversLane
you	PRON	0	EP23-LoversLane
do	VERB	13	EP23-LoversLane
You	PRON	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
funny	ADJ	4	EP23-LoversLane
It	PRON	0	EP23-LoversLane
really?was	VERB	0	EP23-LoversLane
he	PRON	0	EP23-LoversLane
he	PRON	0	EP23-LoversLane
confession?You	PRON	0	EP23-LoversLane
know	VERB	11	EP23-LoversLane
That	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
What	PRON	0	EP23-LoversLane
all	PRON	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
We	PRON	0	EP23-LoversLane
all	PRON	0	EP23-LoversLane
put	VERB	9	EP23-LoversLane
them	PRON	0	EP23-LoversLane
other	ADJ	4	EP23-LoversLane
our	PRON	0	EP23-LoversLane
look	VERB	10	EP23-LoversLane
leave	VERB	14	EP23-LoversLane
his	PRON	0	EP23-LoversLane
come	VERB	21	EP23-LoversLane
you	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
He	PRON	0	EP23-LoversLane
look	VERB	10	EP23-LoversLane
You	PRON	0	EP23-LoversLane
want	VERB	5	EP23-LoversLane
save	VERB	11	EP23-LoversLane
great	ADJ	6	EP23-LoversLane
bless	VERB	4	EP23-LoversLane
I	PRON	0	EP23-LoversLane
know	VERB	11	EP23-LoversLane
I	PRON	0	EP23-LoversLane
screw	VERB	5	EP23-LoversLane
It	PRON	0	EP23-LoversLane
who	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
know	VERB	11	EP23-LoversLane
I	PRON	0	EP23-LoversLane
admire	VERB	2	EP23-LoversLane
it	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
do	VERB	13	EP23-LoversLane
I	PRON	0	EP23-LoversLane
wanna	VERB	0	EP23-LoversLane
live	VERB	7	EP23-LoversLane
that	PRON	0	EP23-LoversLane
see	VERB	24	EP23-LoversLane
you	PRON	0	EP23-LoversLane
both	PRON	0	EP23-LoversLane
What	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
do?i	VERB	0	EP23-LoversLane
leave	VERB	14	EP23-LoversLane
my	PRON	0	EP23-LoversLane
I	PRON	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
This	PRON	0	EP23-LoversLane
date	VERB	5	EP23-LoversLane
you	PRON	0	EP23-LoversLane
leave	VERB	14	EP23-LoversLane
I	PRON	0	EP23-LoversLane
know	VERB	11	EP23-LoversLane
what	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
talk	VERB	6	EP23-LoversLane
Your	PRON	0	EP23-LoversLane
talk	VERB	6	EP23-LoversLane
talk	VERB	6	EP23-LoversLane
you	PRON	0	EP23-LoversLane
rape	VERB	2	EP23-LoversLane
her	PRON	0	EP23-LoversLane
she	PRON	0	EP23-LoversLane
Anything	PRON	0	EP23-LoversLane
that	PRON	0	EP23-LoversLane
happen	VERB	5	EP23-LoversLane
voluntary	ADJ	2	EP23-LoversLane
They	PRON	0	EP23-LoversLane
thank	VERB	1	EP23-LoversLane
me	PRON	0	EP23-LoversLane
Who	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
give	VERB	44	EP23-LoversLane
it	PRON	0	EP23-LoversLane
em?you	VERB	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
We	PRON	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
whoever	PRON	0	EP23-LoversLane
r*pe	VERB	0	EP23-LoversLane
k*lle	VERB	0	EP23-LoversLane
We	PRON	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
your	PRON	0	EP23-LoversLane
We	PRON	0	EP23-LoversLane
compare	VERB	4	EP23-LoversLane
your	PRON	0	EP23-LoversLane
them	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
free	ADJ	9	EP23-LoversLane
sit	VERB	10	EP23-LoversLane
your	PRON	0	EP23-LoversLane
lock	VERB	9	EP23-LoversLane
I'm	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
stupid	ADJ	3	EP23-LoversLane
give	VERB	44	EP23-LoversLane
it	PRON	0	EP23-LoversLane
fall	VERB	32	EP23-LoversLane
They	PRON	0	EP23-LoversLane
both	PRON	0	EP23-LoversLane
die	VERB	11	EP23-LoversLane
he	PRON	0	EP23-LoversLane
weak	ADJ	12	EP23-LoversLane
He	PRON	0	EP23-LoversLane
pull	VERB	17	EP23-LoversLane
his	PRON	0	EP23-LoversLane
call	VERB	28	EP23-LoversLane
me	PRON	0	EP23-LoversLane
show	VERB	12	EP23-LoversLane
her	PRON	0	EP23-LoversLane
disgusting	ADJ	1	EP23-LoversLane
let	VERB	6	EP23-LoversLane
's	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
think	VERB	13	EP23-LoversLane
much	ADJ	1	EP23-LoversLane
herself	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
pull	VERB	17	EP23-LoversLane
her	PRON	0	EP23-LoversLane
her	PRON	0	EP23-LoversLane
high	ADJ	7	EP23-LoversLane
we	PRON	0	EP23-LoversLane
go	VERB	30	EP23-LoversLane
give	VERB	44	EP23-LoversLane
it	PRON	0	EP23-LoversLane
her	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
forget	VERB	4	EP23-LoversLane
it?I'll	PRON	0	EP23-LoversLane
meet	VERB	13	EP23-LoversLane
we	PRON	0	EP23-LoversLane
get	VERB	36	EP23-LoversLane
take	VERB	42	EP23-LoversLane
What	PRON	0	EP23-LoversLane
us	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
haughty	VERB	0	EP23-LoversLane
little	ADJ	8	EP23-LoversLane
what	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
do	VERB	13	EP23-LoversLane
take	VERB	42	EP23-LoversLane
k*ll	VERB	0	EP23-LoversLane
him	PRON	0	EP23-LoversLane
come	VERB	21	EP23-LoversLane
Shut	VERB	3	EP23-LoversLane
get	VERB	36	EP23-LoversLane
deal	VERB	13	EP23-LoversLane
him	PRON	0	EP23-LoversLane
shut	VERB	3	EP23-LoversLane
your	PRON	0	EP23-LoversLane
him	PRON	0	EP23-LoversLane
you	PRON	0	EP23-LoversLane
hear	VERB	5	EP23-LoversLane
me	PRON	0	EP23-LoversLane
Paris	ENTITY:GPE	0	EP23-LoversLane
Anna	ENTITY:PERSON	0	EP23-LoversLane
home?She	ENTITY:ORG	0	EP23-LoversLane
the day	ENTITY:DATE	0	EP23-LoversLane
Scotty Valens	ENTITY:PERSON	0	EP23-LoversLane
Anna	ENTITY:PERSON	0	EP23-LoversLane
Anna	ENTITY:PERSON	0	EP23-LoversLane
Mayes	ENTITY:PERSON	0	EP23-LoversLane
Terrence	ENTITY:PERSON	0	EP23-LoversLane
Camp Hill	ENTITY:FAC	0	EP23-LoversLane
years	ENTITY:DATE	0	EP23-LoversLane
Sam	ENTITY:PERSON	0	EP23-LoversLane
Sam	ENTITY:PERSON	0	EP23-LoversLane
John Stillman	ENTITY:PERSON	0	EP23-LoversLane
the Budget Wash	ENTITY:ORG	0	EP23-LoversLane
Eve Kendall	ENTITY:PERSON	0	EP23-LoversLane
Eve Kendall	ENTITY:PERSON	0	EP23-LoversLane
s*ab	ENTITY:GPE	0	EP23-LoversLane
Mark Adams	ENTITY:PERSON	0	EP23-LoversLane
Fairmount Park	ENTITY:GPE	0	EP23-LoversLane
Sam	ENTITY:PERSON	0	EP23-LoversLane
half	ENTITY:CARDINAL	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Sam	ENTITY:PERSON	0	EP23-LoversLane
Datsun	ENTITY:PRODUCT	0	EP23-LoversLane
Mark and Eve	ENTITY:ORG	0	EP23-LoversLane
Tracking green Datsuns	ENTITY:PRODUCT	0	EP23-LoversLane
Sam Terrence	ENTITY:PERSON	0	EP23-LoversLane
years ago	ENTITY:DATE	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Paris	ENTITY:GPE	0	EP23-LoversLane
You'll	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Eve Kendall	ENTITY:PERSON	0	EP23-LoversLane
weekend	ENTITY:DATE	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
you?Yeah	ENTITY:ORG	0	EP23-LoversLane
You're	ENTITY:PERSON	0	EP23-LoversLane
Summer	ENTITY:DATE	0	EP23-LoversLane
Tonight	ENTITY:TIME	0	EP23-LoversLane
name?You	ENTITY:ORG	0	EP23-LoversLane
Max	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
a week	ENTITY:DATE	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
One	ENTITY:CARDINAL	0	EP23-LoversLane
Mark?Nice	ENTITY:ORG	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
about four	ENTITY:CARDINAL	0	EP23-LoversLane
evening	ENTITY:TIME	0	EP23-LoversLane
Max	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
-year-old	ENTITY:DATE	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Autopsy	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Mayes	ENTITY:PRODUCT	0	EP23-LoversLane
two	ENTITY:CARDINAL	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Paris	ENTITY:GPE	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Max	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
k*ll	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Mark?You'll	ENTITY:TIME	0	EP23-LoversLane
Five O'clock	ENTITY:TIME	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
the Smoothie Spot	ENTITY:FAC	0	EP23-LoversLane
one night	ENTITY:TIME	0	EP23-LoversLane
a*s	ENTITY:PERSON	0	EP23-LoversLane
One	ENTITY:CARDINAL	0	EP23-LoversLane
the Big Bad Wolf	ENTITY:FAC	0	EP23-LoversLane
Max	ENTITY:PERSON	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
MTV	ENTITY:ORG	0	EP23-LoversLane
Lauper	ENTITY:PERSON	0	EP23-LoversLane
Madonna	ENTITY:PERSON	0	EP23-LoversLane
Belinda Carlisle	ENTITY:PERSON	0	EP23-LoversLane
Atlantic City	ENTITY:GPE	0	EP23-LoversLane
Atlantic City	ENTITY:GPE	0	EP23-LoversLane
next weekend	ENTITY:DATE	0	EP23-LoversLane
Atlantic	ENTITY:LOC	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Max	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Madonna	ENTITY:PERSON	0	EP23-LoversLane
-year-old	ENTITY:DATE	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Max	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Max	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
We've	ENTITY:PERSON	0	EP23-LoversLane
night	ENTITY:TIME	0	EP23-LoversLane
Max	ENTITY:PERSON	0	EP23-LoversLane
that night	ENTITY:TIME	0	EP23-LoversLane
the next day	ENTITY:DATE	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Atlantic City	ENTITY:GPE	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Max	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
three	ENTITY:CARDINAL	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Wayne drive?This beat	ENTITY:PERSON	0	EP23-LoversLane
Datsun	ENTITY:PERSON	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Datsun	ENTITY:PRODUCT	0	EP23-LoversLane
Jim Larkin	ENTITY:PERSON	0	EP23-LoversLane
Sam	ENTITY:PERSON	0	EP23-LoversLane
the night Eve	ENTITY:TIME	0	EP23-LoversLane
Sam	ENTITY:PERSON	0	EP23-LoversLane
Datsun	ENTITY:PRODUCT	0	EP23-LoversLane
That night	ENTITY:TIME	0	EP23-LoversLane
Bible	ENTITY:WORK_OF_ART	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Datsun	ENTITY:PRODUCT	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Wayne Larkin	ENTITY:PERSON	0	EP23-LoversLane
Lover's Lane with Carrie	ENTITY:ORG	0	EP23-LoversLane
the weekend before	ENTITY:DATE	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Atlantic City	ENTITY:GPE	0	EP23-LoversLane
money?And	ENTITY:GPE	0	EP23-LoversLane
Max	ENTITY:PERSON	0	EP23-LoversLane
Atlantic City	ENTITY:GPE	0	EP23-LoversLane
Saturday	ENTITY:DATE	0	EP23-LoversLane
night	ENTITY:TIME	0	EP23-LoversLane
for?Well	ENTITY:ORG	0	EP23-LoversLane
that day	ENTITY:DATE	0	EP23-LoversLane
D.A.	ENTITY:ORG	0	EP23-LoversLane
Kendall	ENTITY:PERSON	0	EP23-LoversLane
Welfare Fraud	ENTITY:ORG	0	EP23-LoversLane
what?For	ENTITY:DATE	0	EP23-LoversLane
five minutes	ENTITY:TIME	0	EP23-LoversLane
You've	ENTITY:LOC	0	EP23-LoversLane
yesterday	ENTITY:DATE	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Wendy	ENTITY:PERSON	0	EP23-LoversLane
tonight	ENTITY:TIME	0	EP23-LoversLane
You're	ENTITY:PRODUCT	0	EP23-LoversLane
tomorrow	ENTITY:DATE	0	EP23-LoversLane
tomorrow	ENTITY:DATE	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Lover	ENTITY:PERSON	0	EP23-LoversLane
night	ENTITY:TIME	0	EP23-LoversLane
Two	ENTITY:CARDINAL	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Hen	ENTITY:PERSON	0	EP23-LoversLane
Dad	ENTITY:PERSON	0	EP23-LoversLane
it?Mom	ENTITY:ORG	0	EP23-LoversLane
Wayne?We've	ENTITY:GPE	0	EP23-LoversLane
Carrie Plummer	ENTITY:PERSON	0	EP23-LoversLane
what?Get	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
dad?No	ENTITY:GPE	0	EP23-LoversLane
k*ll	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
That day	ENTITY:DATE	0	EP23-LoversLane
Atlantic	ENTITY:LOC	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
California	ENTITY:GPE	0	EP23-LoversLane
California	ENTITY:GPE	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Carrie	ENTITY:PERSON	0	EP23-LoversLane
He'd k*ll	ENTITY:PERSON	0	EP23-LoversLane
Sam	ENTITY:PERSON	0	EP23-LoversLane
Wayne?We	ENTITY:ORG	0	EP23-LoversLane
Larkin	ENTITY:PERSON	0	EP23-LoversLane
Jabba the Hut	ENTITY:ORG	0	EP23-LoversLane
Eve?Wayne	ENTITY:ORG	0	EP23-LoversLane
earlier that day	ENTITY:DATE	0	EP23-LoversLane
Jabba	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
that night	ENTITY:TIME	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
-year-old	ENTITY:DATE	0	EP23-LoversLane
You're	ENTITY:PERSON	0	EP23-LoversLane
Five minutes	ENTITY:TIME	0	EP23-LoversLane
five minutes	ENTITY:TIME	0	EP23-LoversLane
Kite	ENTITY:ORG	0	EP23-LoversLane
mean?We	ENTITY:EVENT	0	EP23-LoversLane
Lilly	ENTITY:ORG	0	EP23-LoversLane
the morning	ENTITY:TIME	0	EP23-LoversLane
okay?Wayne	ENTITY:PERSON	0	EP23-LoversLane
trouble?You're	ENTITY:PRODUCT	0	EP23-LoversLane
August	ENTITY:DATE	0	EP23-LoversLane
Eve Kendall	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Carrie Pummer's	ENTITY:PERSON	0	EP23-LoversLane
Jim	ENTITY:PERSON	0	EP23-LoversLane
Eve	ENTITY:PERSON	0	EP23-LoversLane
three	ENTITY:CARDINAL	0	EP23-LoversLane
a*s	ENTITY:PERSON	0	EP23-LoversLane
all day	ENTITY:DATE	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Jim	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Dad	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Mark	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
Wayne	ENTITY:PERSON	0	EP23-LoversLane
weak!Mark	ENTITY:ORG	0	EP23-LoversLane
make	VERB	49	EP14-TheBoyInTheBox
me	PRON	0	EP14-TheBoyInTheBox
tie	VERB	9	EP14-TheBoyInTheBox
you	PRON	0	EP14-TheBoyInTheBox
come	VERB	21	EP14-TheBoyInTheBox
quiet	ADJ	6	EP14-TheBoyInTheBox
civilized	ADJ	2	EP14-TheBoyInTheBox
you	PRON	0	EP14-TheBoyInTheBox
look	VERB	10	EP14-TheBoyInTheBox
He	PRON	0	EP14-TheBoyInTheBox
I'm	PRON	0	EP14-TheBoyInTheBox
sorry	ADJ	4	EP14-TheBoyInTheBox
hear	VERB	5	EP14-TheBoyInTheBox
that	PRON	0	EP14-TheBoyInTheBox
I'm	PRON	0	EP14-TheBoyInTheBox
sorry	ADJ	4	EP14-TheBoyInTheBox
hear	VERB	5	EP14-TheBoyInTheBox
that	PRON	0	EP14-TheBoyInTheBox
I	PRON	0	EP14-TheBoyInTheBox
know	VERB	11	EP14-TheBoyInTheBox
you	PRON	0	EP14-TheBoyInTheBox
work	VERB	27	EP14-TheBoyInTheBox
it	PRON	0	EP14-TheBoyInTheBox
I	PRON	0	EP14-TheBoyInTheBox
miss	VERB	9	EP14-TheBoyInTheBox
you	PRON	0	EP14-TheBoyInTheBox
have	VERB	19	EP14-TheBoyInTheBox
something	PRON	0	EP14-TheBoyInTheBox
good	ADJ	21	EP14-TheBoyInTheBox
